"sample_id","n_phy","likelihood","error_rate","p_val_perm","p_val_wsrst","abs_diff","mix_index","mix_node","mix_phylotype","mix_prop","failed"
"MFS-744.filtered.vcf.gz",1,-3561.57492502616,0.000495884773662551,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-745.filtered.vcf.gz",1,-4388.2824620575,0.000678600823045267,0,-1,Inf,1,91,"4.7",1,FALSE
"MFS-746.filtered.vcf.gz",1,-4284.59285344205,0.000617695473251029,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-747.filtered.vcf.gz",1,-3656.8846980438,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-748.filtered.vcf.gz",1,-4252.54153680462,0.000678600823045267,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-74.filtered.vcf.gz",1,-4738.34040475487,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-750.filtered.vcf.gz",1,-6003.42415816066,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-751.filtered.vcf.gz",1,-3404.723028111,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-752.filtered.vcf.gz",1,-3972.22973224231,0.00055679012345679,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-753.filtered.vcf.gz",1,-5145.05672188846,0.000617695473251029,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-754.filtered.vcf.gz",1,-3723.3345038637,0.000495884773662551,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-755.filtered.vcf.gz",1,-3393.15198830088,0.00055679012345679,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-756.filtered.vcf.gz",1,-5280.17905055647,0.000678600823045267,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-757.filtered.vcf.gz",1,-5502.56347292966,0.000739506172839506,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-758.filtered.vcf.gz",1,-5573.30813407105,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-759.filtered.vcf.gz",1,-5708.30256260697,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-75.filtered.vcf.gz",1,-4659.54518127691,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-760.filtered.vcf.gz",1,-3696.21719745676,0.00055679012345679,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-761.filtered.vcf.gz",1,-5173.80432663739,0.000617695473251029,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-762.filtered.vcf.gz",1,-5055.3538889586,0.000617695473251029,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-763.filtered.vcf.gz",1,-5607.62062750126,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-764.filtered.vcf.gz",1,-5791.78969497289,0.000739506172839506,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-765.filtered.vcf.gz",1,-5508.77181713562,0.000678600823045267,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-766.filtered.vcf.gz",1,-5633.067250112,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-767.filtered.vcf.gz",1,-4175.27441802821,0.000617695473251029,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-768.filtered.vcf.gz",1,-5539.45186190347,0.000800411522633745,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-76.filtered.vcf.gz",1,-4502.51773496878,1e-04,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-770.filtered.vcf.gz",1,-5784.81400975759,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-771.filtered.vcf.gz",1,-5848.03198285706,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-772.filtered.vcf.gz",1,-5824.30373055156,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-773.filtered.vcf.gz",1,-4419.31321734417,0.000678600823045267,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-774.filtered.vcf.gz",1,-3937.62574958658,0.00055679012345679,0,-1,Inf,1,122,"4.3.2",1,FALSE
"MFS-776.filtered.vcf.gz",1,-3924.52676616505,0.00055679012345679,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-777.filtered.vcf.gz",1,-5077.03322434072,0.000617695473251029,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-778.filtered.vcf.gz",1,-5425.91468276212,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-779.filtered.vcf.gz",1,-5381.77746196936,0.000678600823045267,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-77.filtered.vcf.gz",1,-4701.9269171419,1e-04,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-780.filtered.vcf.gz",1,-5469.18212642195,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-781.filtered.vcf.gz",1,-5080.58874809791,0.000617695473251029,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-783.filtered.vcf.gz",1,-5074.0536378715,0.000678600823045267,0,-1,Inf,1,159,"4.8",1,FALSE
"MFS-786.filtered.vcf.gz",1,-4081.77620482762,0.000617695473251029,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-787.filtered.vcf.gz",1,-4244.2221282525,0.000617695473251029,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-788.filtered.vcf.gz",1,-4110.1600730489,0.000617695473251029,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-789.filtered.vcf.gz",1,-5487.72701518657,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-790.filtered.vcf.gz",1,-3887.291905285,0.00055679012345679,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-791.filtered.vcf.gz",2,-5775.11606736393,0.000739506172839506,0,4.99031480037814e-46,4.576,1,65,"2.2.M1.1",0.984,FALSE
"MFS-791.filtered.vcf.gz",2,-5775.11606736393,0.000739506172839506,0,4.99031480037814e-46,4.576,2,97,"4.3.4.2.1",0.016,FALSE
"MFS-792.filtered.vcf.gz",1,-5397.56831538966,0.000678600823045267,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-793.filtered.vcf.gz",1,-4258.67415638337,0.000617695473251029,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-795.filtered.vcf.gz",1,-5564.0333850801,0.000678600823045267,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-796.filtered.vcf.gz",1,-4064.53371841885,0.000617695473251029,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-797.filtered.vcf.gz",1,-4052.22681285418,0.000617695473251029,0,-1,Inf,1,74,"4.8.1",1,FALSE
"MFS-798.filtered.vcf.gz",1,-3357.23163967681,0.000465432098765432,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-799.filtered.vcf.gz",1,-5426.54969521105,0.000678600823045267,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-79.filtered.vcf.gz",1,-4750.30039337119,1e-04,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-7.filtered.vcf.gz",1,-4465.84166670453,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-800.filtered.vcf.gz",1,-4183.51899465354,0.000617695473251029,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-801.filtered.vcf.gz",1,-5567.53311698624,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-802.filtered.vcf.gz",1,-3693.12548525054,0.000495884773662551,0,-1,Inf,1,96,"3.1.1.1",1,FALSE
"MFS-803.filtered.vcf.gz",1,-5122.57402651277,0.000678600823045267,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-804.filtered.vcf.gz",1,-4278.46730394941,0.000617695473251029,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-805.filtered.vcf.gz",1,-5865.92364640549,0.000739506172839506,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-806.filtered.vcf.gz",1,-5716.55598403544,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-807.filtered.vcf.gz",1,-5704.34962048844,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-808.filtered.vcf.gz",1,-4499.78642850162,0.000678600823045267,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-809.filtered.vcf.gz",1,-5694.22917279315,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-80.filtered.vcf.gz",1,-4351.47824178988,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-811.filtered.vcf.gz",1,-5482.96955418541,0.000678600823045267,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-812.filtered.vcf.gz",1,-5380.87487628013,0.000678600823045267,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE
"MFS-813.filtered.vcf.gz",1,-4220.58552460613,0.000617695473251029,0,-1,Inf,1,97,"4.3.4.2.1",1,FALSE
"MFS-814.filtered.vcf.gz",1,-4942.29827841707,0.000922222222222222,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-815.filtered.vcf.gz",1,-5156.0557637547,0.000922222222222222,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-816.filtered.vcf.gz",1,-5122.91918444903,0.000922222222222222,0,-1,Inf,1,157,"4.1.2.1",1,FALSE
"MFS-817.filtered.vcf.gz",1,-5792.59555015749,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-818.filtered.vcf.gz",1,-4612.35728929617,0.000739506172839506,0,-1,Inf,1,158,"4.1.2",1,FALSE
"MFS-819.filtered.vcf.gz",1,-4926.27537532526,0.000922222222222222,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-81.filtered.vcf.gz",1,-2725.53401473658,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-820.filtered.vcf.gz",1,-6450.05434829142,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-821.filtered.vcf.gz",1,-6521.97806386142,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-822.filtered.vcf.gz",2,-7018.66892386833,0.000922222222222222,0,1.36681516597894e-54,10.4325,1,65,"2.2.M1.1",0.9675,FALSE
"MFS-822.filtered.vcf.gz",2,-7018.66892386833,0.000922222222222222,0,1.36681516597894e-54,10.4325,2,157,"4.1.2.1",0.0325,FALSE
"MFS-823.filtered.vcf.gz",1,-5359.73957846254,0.000922222222222222,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-824.filtered.vcf.gz",1,-5912.47382961638,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-825.filtered.vcf.gz",1,-6519.62799187949,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-826.filtered.vcf.gz",1,-6169.84249557524,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-828.filtered.vcf.gz",1,-6533.72273543165,0.000922222222222222,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-829.filtered.vcf.gz",1,-5551.41382451676,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-82.filtered.vcf.gz",1,-2825.16923449677,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-830.filtered.vcf.gz",1,-5966.40655619307,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-831.filtered.vcf.gz",1,-5789.87061742742,0.000739506172839506,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-832.filtered.vcf.gz",1,-5800.39833893615,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-833.filtered.vcf.gz",1,-4841.26875713369,0.000739506172839506,0,-1,Inf,1,42,"4.1.1.2",1,FALSE
"MFS-834.filtered.vcf.gz",1,-3853.44929536383,0.00055679012345679,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-835.filtered.vcf.gz",2,-6360.66101924317,0.000922222222222222,0,5.95994510425595e-49,12.4696,1,65,"2.2.M1.1",0.9564,FALSE
"MFS-835.filtered.vcf.gz",2,-6360.66101924317,0.000922222222222222,0,5.95994510425595e-49,12.4696,2,97,"4.3.4.2.1",0.0436,FALSE
"MFS-836.filtered.vcf.gz",1,-6786.64468757469,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-837.filtered.vcf.gz",1,-5792.26156552356,0.000739506172839506,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-838.filtered.vcf.gz",1,-5679.62054435313,0.000800411522633745,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-839.filtered.vcf.gz",1,-4695.62493635199,0.000678600823045267,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-83.filtered.vcf.gz",1,-3645.02694050504,1e-04,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-840.filtered.vcf.gz",1,-5008.21692468465,0.000922222222222222,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-841.filtered.vcf.gz",1,-4840.71785773799,0.000739506172839506,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-842.filtered.vcf.gz",1,-6217.4561275406,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-843.filtered.vcf.gz",1,-6110.08776272761,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-844.filtered.vcf.gz",1,-5987.18593093955,0.000922222222222222,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-845.filtered.vcf.gz",1,-6338.96012979229,0.000922222222222222,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-846.filtered.vcf.gz",1,-6451.15416676214,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-847.filtered.vcf.gz",1,-6240.3857176873,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-848.filtered.vcf.gz",2,-5267.20595727523,0.000739506172839506,0,3.09503843408657e-60,6.67400000000001,1,43,"3.1.3.1",0.9812,FALSE
"MFS-848.filtered.vcf.gz",2,-5267.20595727523,0.000739506172839506,0,3.09503843408657e-60,6.67400000000001,2,65,"2.2.M1.1",0.0188,FALSE
"MFS-849.filtered.vcf.gz",1,-4916.00398664507,0.000739506172839506,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-84.filtered.vcf.gz",2,-5503.30053060798,1e-04,0,1.33659380544128e-58,60.9615,1,114,"2.2.M2.2",0.8233,FALSE
"MFS-84.filtered.vcf.gz",2,-5503.30053060798,1e-04,0,1.33659380544128e-58,60.9615,2,156,"4.1.1.3",0.1767,FALSE
"MFS-850.filtered.vcf.gz",1,-5179.04983015542,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-851.filtered.vcf.gz",1,-4569.097073994,0.000678600823045267,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-852.filtered.vcf.gz",1,-5590.89603637831,0.000739506172839506,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-853.filtered.vcf.gz",1,-6047.58130092301,0.000922222222222222,0,-1,Inf,1,26,"3.5.1",1,FALSE
"MFS-854.filtered.vcf.gz",1,-5175.26125629789,0.000922222222222222,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-855.filtered.vcf.gz",1,-4902.76494470821,0.000739506172839506,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-856.filtered.vcf.gz",1,-6271.97669975957,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-857.filtered.vcf.gz",1,-6265.47689006739,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-858.filtered.vcf.gz",1,-6306.58510826921,0.000922222222222222,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE
"MFS-859.filtered.vcf.gz",1,-6282.81454976384,0.000922222222222222,0,-1,Inf,1,112,"2.2.M2.5",1,FALSE
"MFS-85.filtered.vcf.gz",2,-5274.95665344833,1e-04,0,1.33654322799445e-58,88.9755,1,114,"2.2.M2.2",0.7421,FALSE
"MFS-85.filtered.vcf.gz",2,-5274.95665344833,1e-04,0,1.33654322799445e-58,88.9755,2,156,"4.1.1.3",0.2579,FALSE
"MFS-860.filtered.vcf.gz",1,-6063.79278512385,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-861.filtered.vcf.gz",1,-6300.2338980874,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-862.filtered.vcf.gz",1,-6246.12557046549,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-863.filtered.vcf.gz",1,-6668.02154196298,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-864.filtered.vcf.gz",1,-6335.24685862533,0.000922222222222222,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-865.filtered.vcf.gz",1,-6280.16223878659,0.000922222222222222,0,-1,Inf,1,110,"2.2.M4.8",1,FALSE
"MFS-866.filtered.vcf.gz",1,-6514.63831401081,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-867.filtered.vcf.gz",1,-6607.80127439736,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-868.filtered.vcf.gz",1,-6562.73125802349,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-869.filtered.vcf.gz",1,-6445.81020951544,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-86.filtered.vcf.gz",1,-4095.70224263378,1e-04,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-871.filtered.vcf.gz",1,-6696.39626618108,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-872.filtered.vcf.gz",1,-6521.12670864493,0.000922222222222222,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-873.filtered.vcf.gz",1,-6642.28909644289,0.000922222222222222,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-874.filtered.vcf.gz",1,-5174.19945535197,0.000922222222222222,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-876.filtered.vcf.gz",1,-6521.52329994521,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-877.filtered.vcf.gz",1,-5032.80693110596,0.000922222222222222,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-878.filtered.vcf.gz",1,-4980.97857068683,0.000922222222222222,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-87.filtered.vcf.gz",1,-4408.58157117368,0.000495884773662551,0,-1,Inf,1,40,"2.2.M4.4",1,FALSE
"MFS-880.filtered.vcf.gz",1,-6150.534761899,0.000922222222222222,0,-1,Inf,1,93,"2.2.M4.3",1,FALSE
"MFS-881.filtered.vcf.gz",1,-5711.38879787867,0.000739506172839506,0,-1,Inf,1,115,"2.2.M1.4",1,FALSE
"MFS-882.filtered.vcf.gz",1,-5595.91578890897,0.000922222222222222,0,-1,Inf,1,93,"2.2.M4.3",1,FALSE
"MFS-884.filtered.vcf.gz",1,-4292.84140505967,0.000678600823045267,0,-1,Inf,1,57,"4.1.1.1",1,FALSE
"MFS-885.filtered.vcf.gz",1,-6415.33226286373,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-886.filtered.vcf.gz",1,-6117.5194577206,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-887.filtered.vcf.gz",1,-5749.23746209081,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-888.filtered.vcf.gz",1,-5236.7319284116,0.000922222222222222,0,-1,Inf,1,30,"4.4.1.1.1",1,FALSE
"MFS-889.filtered.vcf.gz",1,-6635.59245070058,0.000922222222222222,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-88.filtered.vcf.gz",1,-4200.98527584685,0.000495884773662551,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-890.filtered.vcf.gz",1,-6308.764584746,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-891.filtered.vcf.gz",1,-7075.40064934108,0.0011962962962963,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-892.filtered.vcf.gz",1,-5411.63540036058,0.000922222222222222,0,-1,Inf,1,141,"4.4.1.1",1,FALSE
"MFS-893.filtered.vcf.gz",1,-6628.78519745141,0.000922222222222222,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-894.filtered.vcf.gz",1,-4820.52881461807,0.000800411522633745,0,-1,Inf,1,43,"3.1.3.1",1,FALSE
"MFS-89.filtered.vcf.gz",1,-4616.09375299984,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-8.filtered.vcf.gz",1,-4384.75057485869,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-90.filtered.vcf.gz",1,-3356.60778800415,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
"MFS-91.filtered.vcf.gz",1,-4314.42607473885,0.000526337448559671,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-92.filtered.vcf.gz",1,-4279.27973610455,1e-04,0,-1,Inf,1,12,"4.3.3",1,FALSE
"MFS-93.filtered.vcf.gz",1,-4813.45111476235,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-94.filtered.vcf.gz",1,-4719.34459450422,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-95.filtered.vcf.gz",1,-3749.19128359609,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-96.filtered.vcf.gz",1,-4194.94038899577,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-97.filtered.vcf.gz",1,-4502.04530398685,1e-04,0,-1,Inf,1,65,"2.2.M1.1",1,FALSE
"MFS-98.filtered.vcf.gz",1,-4549.79991338819,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-99.filtered.vcf.gz",1,-4618.45125102381,1e-04,0,-1,Inf,1,156,"4.1.1.3",1,FALSE
"MFS-9.filtered.vcf.gz",1,-2385.65756805429,1e-04,0,-1,Inf,1,9,"4.3.2.1",1,FALSE
