sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed
MFS-747.filtered.vcf.gz,1,-4198.54843222212,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-748.filtered.vcf.gz,1,-4719.57326107844,0.0007395061728395,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-74.filtered.vcf.gz,1,-4738.73138451352,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-750.filtered.vcf.gz,1,-6632.47319369862,0.0009222222222222,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-751.filtered.vcf.gz,1,-3935.66217046699,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-752.filtered.vcf.gz,1,-4423.30527315294,0.000617695473251,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-753.filtered.vcf.gz,1,-5658.25662673816,0.0006786008230452,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-754.filtered.vcf.gz,1,-4200.91238563986,0.0005567901234567,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-755.filtered.vcf.gz,1,-3455.81823044767,0.0004958847736625,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-756.filtered.vcf.gz,1,-5889.61918319399,0.0007395061728395,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-757.filtered.vcf.gz,1,-6129.35163285014,0.0009222222222222,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-758.filtered.vcf.gz,1,-6109.82627645045,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-759.filtered.vcf.gz,1,-6157.01167278259,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-75.filtered.vcf.gz,1,-4435.13018218407,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-760.filtered.vcf.gz,1,-4165.71390744989,0.000617695473251,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-761.filtered.vcf.gz,1,-5729.5282715404,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-762.filtered.vcf.gz,1,-5617.33861700099,0.0006786008230452,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-763.filtered.vcf.gz,1,-6222.82802745521,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-764.filtered.vcf.gz,1,-6302.79145361692,0.0009222222222222,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-765.filtered.vcf.gz,1,-6071.34555465116,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-766.filtered.vcf.gz,1,-6213.63369639048,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-767.filtered.vcf.gz,1,-4721.02120304131,0.0006786008230452,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-768.filtered.vcf.gz,1,-6098.13975142414,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-76.filtered.vcf.gz,1,-5038.97035648482,0.0001,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-770.filtered.vcf.gz,1,-6289.17667309403,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-771.filtered.vcf.gz,1,-6417.020513049,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-772.filtered.vcf.gz,1,-6208.18566553962,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-773.filtered.vcf.gz,1,-4893.24396518581,0.0007395061728395,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-774.filtered.vcf.gz,1,-4362.83452696208,0.000617695473251,0.0,-1.0,inf,1,122,4.3.2,1.0,False
MFS-776.filtered.vcf.gz,1,-4477.89830914786,0.0006786008230452,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-777.filtered.vcf.gz,1,-5547.70022251083,0.0006786008230452,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-778.filtered.vcf.gz,1,-6008.9818042083,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-779.filtered.vcf.gz,1,-5868.77036463077,0.0007395061728395,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-77.filtered.vcf.gz,1,-4467.89146574667,0.0004654320987654,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-780.filtered.vcf.gz,1,-5942.6065550385,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-781.filtered.vcf.gz,1,-4452.61074727914,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-783.filtered.vcf.gz,1,-5861.61658502891,0.0007395061728395,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-786.filtered.vcf.gz,1,-4464.38687096286,0.000617695473251,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-787.filtered.vcf.gz,1,-4747.91261932313,0.0007395061728395,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-788.filtered.vcf.gz,1,-4460.73478464349,0.0006786008230452,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-789.filtered.vcf.gz,1,-5970.46782191215,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-790.filtered.vcf.gz,1,-4353.77666954172,0.000617695473251,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-791.filtered.vcf.gz,2,-6492.93626140425,0.0009222222222222,0.0,1.07255555179668e-48,4.5474,1,65,2.2.M1.1,0.9841,False
MFS-791.filtered.vcf.gz,2,-6492.93626140425,0.0009222222222222,0.0,1.07255555179668e-48,4.5474,2,97,4.3.4.2.1,0.0159,False
MFS-792.filtered.vcf.gz,1,-5731.95021213688,0.0007395061728395,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-793.filtered.vcf.gz,1,-3805.25894661155,0.0004958847736625,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-795.filtered.vcf.gz,1,-6066.14729404132,0.0007395061728395,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-796.filtered.vcf.gz,1,-4513.53262068315,0.0006786008230452,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-797.filtered.vcf.gz,1,-4578.62888785523,0.0006786008230452,0.0,-1.0,inf,1,74,4.8.1,1.0,False
MFS-798.filtered.vcf.gz,1,-3881.19247442327,0.0005567901234567,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-799.filtered.vcf.gz,1,-5906.94001909844,0.0007395061728395,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-79.filtered.vcf.gz,1,-4892.40784763508,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-7.filtered.vcf.gz,1,-5068.85894107565,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-800.filtered.vcf.gz,1,-3068.21599546369,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-801.filtered.vcf.gz,1,-6058.63447807346,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-802.filtered.vcf.gz,1,-4122.07566229383,0.0005567901234567,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-803.filtered.vcf.gz,1,-5784.59903147578,0.0007395061728395,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-804.filtered.vcf.gz,1,-4771.61625969251,0.0007395061728395,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-805.filtered.vcf.gz,1,-6155.00262606411,0.0009222222222222,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-806.filtered.vcf.gz,1,-6227.78711459012,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-807.filtered.vcf.gz,1,-5565.55320226615,0.0006786008230452,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-808.filtered.vcf.gz,1,-4837.72057749732,0.0007395061728395,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-809.filtered.vcf.gz,1,-6015.80106566953,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-80.filtered.vcf.gz,1,-4941.39029703698,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-811.filtered.vcf.gz,1,-6016.57511638055,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-812.filtered.vcf.gz,1,-5901.99967112724,0.0007395061728395,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-813.filtered.vcf.gz,1,-4611.59095482406,0.0006786008230452,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-814.filtered.vcf.gz,1,-5572.04069399696,0.0009222222222222,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-815.filtered.vcf.gz,1,-5852.19434813007,0.0009222222222222,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-816.filtered.vcf.gz,1,-5751.23285244611,0.0009222222222222,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-817.filtered.vcf.gz,1,-6395.77665353014,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-818.filtered.vcf.gz,1,-4977.88203179376,0.0007395061728395,0.0,-1.0,inf,1,158,4.1.2,1.0,False
MFS-819.filtered.vcf.gz,1,-5629.68418357236,0.0009222222222222,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-81.filtered.vcf.gz,1,-3079.59613849217,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-820.filtered.vcf.gz,1,-7381.6542076324,0.0011962962962963,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-821.filtered.vcf.gz,1,-7296.44445898492,0.0011962962962963,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-822.filtered.vcf.gz,2,-7665.56740267826,0.0009222222222222,0.0,1.11462747764352e-54,10.272,1,65,2.2.M1.1,0.968,False
MFS-822.filtered.vcf.gz,2,-7665.56740267826,0.0009222222222222,0.0,1.11462747764352e-54,10.272,2,157,4.1.2.1,0.032,False
MFS-823.filtered.vcf.gz,1,-5972.44130875646,0.0009222222222222,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-824.filtered.vcf.gz,1,-6442.52617962584,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-825.filtered.vcf.gz,1,-7127.38426696499,0.0011962962962963,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-826.filtered.vcf.gz,1,-6667.51428203715,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-828.filtered.vcf.gz,1,-7305.68895922982,0.0011962962962963,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-829.filtered.vcf.gz,1,-6143.46055823694,0.0009222222222222,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-82.filtered.vcf.gz,1,-3294.42521828048,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-830.filtered.vcf.gz,1,-6703.63199464935,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-831.filtered.vcf.gz,1,-6375.25063428542,0.0009222222222222,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-832.filtered.vcf.gz,1,-6553.12373042715,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-833.filtered.vcf.gz,1,-5371.53894840965,0.0009222222222222,0.0,-1.0,inf,1,42,4.1.1.2,1.0,False
MFS-834.filtered.vcf.gz,1,-4251.82966796361,0.000617695473251,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-835.filtered.vcf.gz,2,-6885.72256656546,0.0009222222222222,0.0,4.9555222240015286e-49,12.0406,1,65,2.2.M1.1,0.9579,False
MFS-835.filtered.vcf.gz,2,-6885.72256656546,0.0009222222222222,0.0,4.9555222240015286e-49,12.0406,2,97,4.3.4.2.1,0.0421,False
MFS-836.filtered.vcf.gz,1,-7417.87063445874,0.0011962962962963,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-837.filtered.vcf.gz,1,-6336.25772668281,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-838.filtered.vcf.gz,1,-6294.09836054287,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-839.filtered.vcf.gz,1,-3541.61460097129,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-83.filtered.vcf.gz,1,-4135.75520350386,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-840.filtered.vcf.gz,1,-5459.85149850988,0.0009222222222222,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-841.filtered.vcf.gz,1,-5382.59462448751,0.0009222222222222,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-842.filtered.vcf.gz,1,-6781.43294912733,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-843.filtered.vcf.gz,1,-6589.02631737494,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-844.filtered.vcf.gz,1,-6619.16115781618,0.0009222222222222,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-845.filtered.vcf.gz,1,-6385.07839370315,0.0009222222222222,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-846.filtered.vcf.gz,1,-6524.14682787502,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-847.filtered.vcf.gz,1,-6574.7654158917,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-848.filtered.vcf.gz,2,-5694.71011436862,0.0009222222222222,0.0,1.16206992918266e-59,6.52859999999999,1,43,3.1.3.1,0.9814,False
MFS-848.filtered.vcf.gz,2,-5694.71011436862,0.0009222222222222,0.0,1.16206992918266e-59,6.52859999999999,2,65,2.2.M1.1,0.0186,False
MFS-849.filtered.vcf.gz,1,-4809.17204125618,0.0007395061728395,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-84.filtered.vcf.gz,2,-5226.8565594301,0.0004958847736625,0.0,1.2738979469429e-58,60.72,1,114,2.2.M2.2,0.824,False
MFS-84.filtered.vcf.gz,2,-5226.8565594301,0.0004958847736625,0.0,1.2738979469429e-58,60.72,2,156,4.1.1.3,0.176,False
MFS-850.filtered.vcf.gz,1,-5551.366205456,0.0009222222222222,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-851.filtered.vcf.gz,1,-5047.67650851448,0.0007395061728395,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-852.filtered.vcf.gz,1,-6053.63729257335,0.0007395061728395,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-853.filtered.vcf.gz,1,-6594.4092764017,0.0009222222222222,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-854.filtered.vcf.gz,1,-5646.26719067271,0.0009222222222222,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-855.filtered.vcf.gz,1,-4197.8037276635,0.0005567901234567,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-856.filtered.vcf.gz,1,-6807.99334135147,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-857.filtered.vcf.gz,1,-6606.0969441027,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-858.filtered.vcf.gz,1,-6757.72140279616,0.0009222222222222,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-859.filtered.vcf.gz,1,-6203.30105330566,0.0009222222222222,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-85.filtered.vcf.gz,2,-5132.57219452221,0.0004958847736625,0.0,1.2899403892031301e-58,88.8375,1,114,2.2.M2.2,0.7425,False
MFS-85.filtered.vcf.gz,2,-5132.57219452221,0.0004958847736625,0.0,1.2899403892031301e-58,88.8375,2,156,4.1.1.3,0.2575,False
MFS-860.filtered.vcf.gz,1,-6593.35372658614,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-861.filtered.vcf.gz,1,-5054.81765453191,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-862.filtered.vcf.gz,1,-6802.53148352447,0.0009222222222222,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-863.filtered.vcf.gz,1,-5660.75335230114,0.0006786008230452,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-864.filtered.vcf.gz,1,-4841.60872166245,0.0004654320987654,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-865.filtered.vcf.gz,1,-4879.96598304947,0.0004654320987654,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-866.filtered.vcf.gz,1,-5326.59649252274,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-867.filtered.vcf.gz,1,-4999.58952883649,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-868.filtered.vcf.gz,1,-5132.55387861408,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-869.filtered.vcf.gz,1,-5151.18951293962,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-86.filtered.vcf.gz,1,-4602.32267637169,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-871.filtered.vcf.gz,1,-6637.06747122726,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-872.filtered.vcf.gz,1,-6276.56726348193,0.0009222222222222,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-873.filtered.vcf.gz,1,-7234.31731544493,0.0011962962962963,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-874.filtered.vcf.gz,1,-5975.55429301294,0.0009222222222222,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-876.filtered.vcf.gz,1,-7261.70098784477,0.0011962962962963,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-877.filtered.vcf.gz,1,-5626.75138522888,0.0009222222222222,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-878.filtered.vcf.gz,1,-5665.25506349791,0.0009222222222222,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-87.filtered.vcf.gz,1,-4848.86626803343,0.0005567901234567,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-880.filtered.vcf.gz,1,-6950.46365975204,0.0009222222222222,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-881.filtered.vcf.gz,1,-6440.27983955842,0.0009222222222222,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-882.filtered.vcf.gz,1,-6415.85135969061,0.0009222222222222,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-884.filtered.vcf.gz,1,-4794.93075683874,0.0006786008230452,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-885.filtered.vcf.gz,1,-6940.68554650806,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-886.filtered.vcf.gz,1,-6981.36704054717,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-887.filtered.vcf.gz,1,-6493.9880619302,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-888.filtered.vcf.gz,1,-5940.34539491493,0.0009222222222222,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-889.filtered.vcf.gz,1,-7304.41293880926,0.0011962962962963,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-88.filtered.vcf.gz,1,-4921.45866743376,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-890.filtered.vcf.gz,1,-7076.58919448595,0.0009222222222222,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-891.filtered.vcf.gz,1,-7737.35249434381,0.0011962962962963,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-892.filtered.vcf.gz,1,-6041.36430577794,0.0009222222222222,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-893.filtered.vcf.gz,1,-7350.65720128114,0.0011962962962963,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-894.filtered.vcf.gz,1,-5708.8914393466,0.0009222222222222,0.0,-1.0,inf,1,43,3.1.3.1,1.0,False
MFS-89.filtered.vcf.gz,1,-4446.85401273033,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-8.filtered.vcf.gz,1,-5086.33079026952,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-90.filtered.vcf.gz,1,-3915.03035637672,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-91.filtered.vcf.gz,1,-4848.03115853767,0.0005567901234567,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-92.filtered.vcf.gz,1,-5036.18034673632,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-93.filtered.vcf.gz,1,-4576.04538542518,0.0005263374485596,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-94.filtered.vcf.gz,1,-4555.68007513929,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-95.filtered.vcf.gz,1,-3941.52644831237,0.0004654320987654,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-96.filtered.vcf.gz,1,-4107.27912381555,0.0004958847736625,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-97.filtered.vcf.gz,1,-4498.06766729933,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-98.filtered.vcf.gz,1,-5176.44016908313,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-99.filtered.vcf.gz,1,-4493.3412266847,0.0004654320987654,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-9.filtered.vcf.gz,1,-2832.87411028862,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
