Original_ID	PacBio_FQ_PATH	Dataset_Tag	PacBio_ID	Illumina_ID	Kraken_Unclassified_Percent	F2	Coll2014	#sample	PacBio_fastlin_mixture	PacBio_fastlin_output	PacBio_fastlin	Illumina_FQ_PATH
S0366-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2024--bc2024.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-454	MFS-454	0.45	0.0108290431386472	2.2.1	m64142_230928_115158.bc2024--bc2024.hifi_reads	no	2.2.1 (170)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-454
S0366-06	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2037--bc2037.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-455	MFS-455	0.53	0.0088253834839251	2.2.1	m64142_230928_115158.bc2037--bc2037.hifi_reads	no	2.2.1 (87)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-455
S0001-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2041--bc2041.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-331	MFS-331	0.55	0.0101619080119819	4.3.2.1	m64142_230928_115158.bc2041--bc2041.hifi_reads	no	4.3.2.1 (147)	4.3.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-331
S0090-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2042--bc2042.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-355	MFS-355	0.4	0.0114826752618855	2.2.1.1	m64142_230928_115158.bc2042--bc2042.hifi_reads	no	2.2.1.1 (123)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-355
S0090-06	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2043--bc2043.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-356	MFS-356	0.46	0.0106958533546894	2.2.1.1	m64142_230928_115158.bc2043--bc2043.hifi_reads	no	2.2.1.1 (153)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-356
S0104-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2044--bc2044.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-359	MFS-359	0.69	0.0104655652421305	2.2.1.1	m64142_230928_115158.bc2044--bc2044.hifi_reads	no	2.2.1.1 (97)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-359
S0124-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2045--bc2045.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-368	MFS-368	0.62	0.0109573016182491	2.2.1	m64142_230928_115158.bc2045--bc2045.hifi_reads	no	2.2.1 (88)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-368
S0198-02	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2046--bc2046.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-377	MFS-377	0.39	0.1084341942247212	2.2.1.1	m64142_230928_115158.bc2046--bc2046.hifi_reads	yes	4.4.1.1 (18), 2.2.1.1 (153)	2.2.1.1,4.4.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-377
S0331-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2047--bc2047.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-397	MFS-397	4.99	0.0097491380335275	2.2.1	m64142_230928_115158.bc2047--bc2047.hifi_reads	no	2.2.1 (131)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-397
S0331-07	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2048--bc2048.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-398	MFS-398	0.55	0.0102244389027431	2.2.1	m64142_230928_115158.bc2048--bc2048.hifi_reads	no	2.2.1 (148)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-398
S0332-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2049--bc2049.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-399	MFS-399	0.4	0.0102625298329355	2.2.1.1	m64142_230928_115158.bc2049--bc2049.hifi_reads	no	2.2.1.1 (58)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-399
S0332-08	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2050--bc2050.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-400	MFS-400	0.41	0.0110135046545168	2.2.1.1	m64142_230928_115158.bc2050--bc2050.hifi_reads	no	2.2.1.1 (71)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-400
S0333-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2051--bc2051.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-401	MFS-401	0.49	0.0085762264603574	4.3.2.1	m64142_230928_115158.bc2051--bc2051.hifi_reads	no	4.3.2.1 (76)	4.3.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-401
S0338-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2052--bc2052.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-410	MFS-410	0.47	0.0074467873285148	4.3.2.1	m64142_230928_115158.bc2052--bc2052.hifi_reads	no	4.3.2.1 (157)	4.3.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-410
S0338-07	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2053--bc2053.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-411	MFS-411	0.45	0.0077619663648124	4.3.2.1	m64142_230928_115158.bc2053--bc2053.hifi_reads	no	4.3.2.1 (139)	4.3.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-411
S0340-02	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2054--bc2054.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-414	MFS-414	0.6	0.0103436907607351	2.2.1.1	m64142_230928_115158.bc2054--bc2054.hifi_reads	no	2.2.1.1 (148)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-414
S0340-06	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2055--bc2055.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-415	MFS-415	0.63	0.0116104306004358	2.2.1.1	m64142_230928_115158.bc2055--bc2055.hifi_reads	no	2.2.1.1 (125)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-415
	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2056--bc2056.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-422	MFS-422	77.35			m64142_230928_115158.bc2056--bc2056.hifi_reads	no	2.2.1.1 (10)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-422
S0345-08	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2057--bc2057.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-424	MFS-424	0.39	0.0078525284027623	4.1.1.1	m64142_230928_115158.bc2057--bc2057.hifi_reads	no	4.1.1.1 (58)	4.1.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-424
	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2058--bc2058.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-425	MFS-425	85.23			m64142_230928_115158.bc2058--bc2058.hifi_reads	no			/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-425
S0346-08	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2059--bc2059.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-426	MFS-426	0.55	0.0115633030071532	2.2.1.1	m64142_230928_115158.bc2059--bc2059.hifi_reads	no	2.2.1.1 (148)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-426
S0349-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2060--bc2060.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-429	MFS-429	0.71	0.0104882961728137	4.1.2.1	m64142_230928_115158.bc2060--bc2060.hifi_reads	no	4.1.2.1 (57)	4.1.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-429
S0351-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2061--bc2061.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-430	MFS-430	0.67	0.0062223012355712	4.3.3	m64142_230928_115158.bc2061--bc2061.hifi_reads	no	4.3.3 (70)	4.3.3	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-430
S0351-07	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2062--bc2062.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-431	MFS-431	0.72	0.0072084137550714	4.3.3	m64142_230928_115158.bc2062--bc2062.hifi_reads	no	4.3.3 (74)	4.3.3	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-431
S0353-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2063--bc2063.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-434	MFS-434	0.6	0.0099873945505672	2.2.1	m64142_230928_115158.bc2063--bc2063.hifi_reads	no	2.2.1 (106)	2.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-434
S0358-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set5_231017/m64142_230928_115158.bc2064--bc2064.hifi_reads.fastq.gz	TRUST_PacBio_Set5_231017	MFS-443	MFS-443	0.41	0.0107105667674914	2.2.1.1	m64142_230928_115158.bc2064--bc2064.hifi_reads	no	2.2.1.1 (89)	2.2.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-443
S0077-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set1/TRUST.bc2003.ccs.fastq.gz	TRUST_PB_Set1	MFS-43	MFS-43	0.47	0.021398532200874	4.1.2.1	TRUST.bc2003.ccs	no	4.1.2.1 (35)	4.1.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-43
S0077-06	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set1/TRUST.bc2004.ccs.fastq.gz	TRUST_PB_Set1	MFS-44	MFS-44	0.66	0.0214976539308627	4.1.2.1	TRUST.bc2004.ccs	no	4.1.2.1 (22)	4.1.2.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-44
S0082-01	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set1/TRUST.bc2005.ccs.fastq.gz	TRUST_PB_Set1	MFS-47	MFS-47	0.62	0.0121859967931587	3.1.1	TRUST.bc2005.ccs	no	3.1.1 (34)	3.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-47
S0227-07	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_PacBio/TRUST_PacBio_Set1/TRUST.bc2016.ccs.fastq.gz	TRUST_PB_Set1	MFS-136	MFS-136	0.69	0.0079644112793284	4.1.1.1	TRUST.bc2016.ccs	no	4.1.1.1 (8)	4.1.1.1	/n/data1/hms/dbmi/farhat/fastq_db/TRUST_Illumina/TRUST.SRWGS.FQs.AllSets.RenamedAndLanesMerged/MFS-136
